date_capteur,date_satellite,days_diff,station_id,latitude,longitude,pH,oxygene_dissous,COD,CODMn,NH4N,TPH,DIP,DIN,quality_score,NDWI,chlorophyll_index,turbidity_index,is_interpolated
2018-12-24,2018-11-24,30,5,28.6460477,112.4147437,8.1,10.8,0.86,1.2,0.48,0.014,0.008,0.145,10.0,0.5071283095723014,0.5765765765765766,64000.0,False
2017-10-09,2017-11-05,27,6,39.5795193,111.4302725,7.4,8.51,0.86,1.3,0.19,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-10-16,2017-10-16,0,6,39.5795193,111.4302725,7.35,8.46,0.86,1.85,0.18000000000000002,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,True
2017-10-23,2017-11-05,13,6,39.5795193,111.4302725,7.3,8.41,0.86,2.4,0.17,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-10-30,2017-11-05,6,6,39.5795193,111.4302725,7.1,8.69,0.86,2.3,0.17,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-11-06,2017-11-05,1,6,39.5795193,111.4302725,7.6,8.49,0.86,2.1,0.15,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-11-13,2017-11-13,0,6,39.5795193,111.4302725,7.266666666666667,8.723333333333333,0.86,1.9666666666666668,0.16,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,True
2017-11-20,2017-11-20,0,6,39.5795193,111.4302725,6.933333333333333,8.956666666666667,0.86,1.8333333333333333,0.16999999999999998,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,True
2017-11-27,2017-11-05,22,6,39.5795193,111.4302725,6.6,9.19,0.86,1.7,0.18,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-12-04,2017-11-05,29,6,39.5795193,111.4302725,6.9,9.73,0.86,2.1,0.21,0.014,0.008,0.145,10.0,0.5227272727272727,0.5634328358208955,60400.0,False
2017-12-11,2017-12-11,0,6,39.5795193,111.4302725,6.92608695652174,9.712173913043479,0.86,2.182608695652174,0.2117391304347826,0.014,0.008,0.145,10.0,0.5218514359056634,0.5684480136262398,60778.260869565216,True
2017-12-18,2017-12-18,0,6,39.5795193,111.4302725,6.952173913043478,9.694347826086958,0.86,2.265217391304348,0.2134782608695652,0.014,0.008,0.145,10.0,0.5209755990840541,0.5734631914315839,61156.52173913043,True
2017-12-25,2017-12-25,0,6,39.5795193,111.4302725,6.978260869565218,9.676521739130434,0.86,2.347826086956522,0.2152173913043478,0.014,0.008,0.145,10.0,0.5200997622624447,0.5784783692369281,61534.782608695656,True
2018-01-01,2018-01-01,0,6,39.5795193,111.4302725,7.004347826086957,9.658695652173913,0.86,2.4304347826086956,0.21695652173913044,0.014,0.008,0.145,10.0,0.5192239254408354,0.5834935470422722,61913.04347826087,True
2018-01-08,2018-01-08,0,6,39.5795193,111.4302725,7.030434782608696,9.640869565217391,0.86,2.5130434782608697,0.21869565217391304,0.014,0.008,0.145,10.0,0.5183480886192261,0.5885087248476164,62291.30434782609,True
2018-01-15,2018-01-15,0,6,39.5795193,111.4302725,7.056521739130435,9.62304347826087,0.86,2.5956521739130434,0.22043478260869565,0.014,0.008,0.145,10.0,0.5174722517976168,0.5935239026529605,62669.565217391304,True
2018-01-22,2018-01-22,0,6,39.5795193,111.4302725,7.0826086956521745,9.605217391304349,0.86,2.6782608695652175,0.22217391304347825,0.014,0.008,0.145,10.0,0.5165964149760074,0.5985390804583047,63047.82608695652,True
2018-01-29,2018-01-29,0,6,39.5795193,111.4302725,7.108695652173913,9.587391304347827,0.86,2.7608695652173916,0.22391304347826085,0.014,0.008,0.145,10.0,0.5157205781543981,0.6035542582636488,63426.086956521736,True
2018-02-05,2018-02-05,0,6,39.5795193,111.4302725,7.1347826086956525,9.569565217391304,0.86,2.8434782608695652,0.22565217391304349,0.014,0.008,0.145,10.0,0.5148447413327888,0.608569436068993,63804.34782608696,True
2018-02-12,2018-02-12,0,6,39.5795193,111.4302725,7.160869565217391,9.551739130434783,0.86,2.9260869565217393,0.2273913043478261,0.014,0.008,0.145,10.0,0.5139689045111795,0.6135846138743373,64182.608695652176,True
2018-02-19,2018-02-19,0,6,39.5795193,111.4302725,7.1869565217391305,9.533913043478261,0.86,3.008695652173913,0.2291304347826087,0.014,0.008,0.145,10.0,0.5130930676895702,0.6185997916796814,64560.86956521739,True
2018-02-26,2018-02-26,0,6,39.5795193,111.4302725,7.21304347826087,9.51608695652174,0.86,3.091304347826087,0.2308695652173913,0.014,0.008,0.145,10.0,0.5122172308679608,0.6236149694850256,64939.13043478261,True
2018-03-05,2018-03-05,0,6,39.5795193,111.4302725,7.239130434782609,9.498260869565218,0.86,3.1739130434782608,0.2326086956521739,0.014,0.008,0.145,10.0,0.5113413940463515,0.6286301472903697,65317.391304347824,True
2018-03-12,2018-03-12,0,6,39.5795193,111.4302725,7.265217391304348,9.480434782608697,0.86,3.256521739130435,0.2343478260869565,0.014,0.008,0.145,10.0,0.5104655572247422,0.6336453250957139,65695.65217391304,True
2018-03-19,2018-03-19,0,6,39.5795193,111.4302725,7.291304347826087,9.462608695652174,0.86,3.339130434782609,0.23608695652173914,0.014,0.008,0.145,10.0,0.5095897204031329,0.6386605029010581,66073.91304347826,True
2018-03-26,2018-03-26,0,6,39.5795193,111.4302725,7.317391304347826,9.444782608695652,0.86,3.4217391304347826,0.23782608695652174,0.014,0.008,0.145,10.0,0.5087138835815236,0.6436756807064022,66452.17391304347,True
2018-04-02,2018-04-02,0,6,39.5795193,111.4302725,7.343478260869565,9.42695652173913,0.86,3.5043478260869567,0.23956521739130435,0.014,0.008,0.145,10.0,0.5078380467599142,0.6486908585117465,66830.4347826087,True
2018-04-09,2018-04-09,0,6,39.5795193,111.4302725,7.369565217391305,9.40913043478261,0.86,3.586956521739131,0.24130434782608695,0.014,0.008,0.145,10.0,0.5069622099383049,0.6537060363170906,67208.69565217392,True
2018-04-16,2018-04-16,0,6,39.5795193,111.4302725,7.395652173913043,9.391304347826088,0.86,3.6695652173913045,0.24304347826086956,0.014,0.008,0.145,10.0,0.5060863731166956,0.6587212141224348,67586.95652173914,True
2018-04-23,2018-04-23,0,6,39.5795193,111.4302725,7.421739130434783,9.373478260869566,0.86,3.752173913043478,0.24478260869565216,0.014,0.008,0.145,10.0,0.5052105362950863,0.6637363919277789,67965.21739130435,True
2018-04-30,2018-04-30,0,6,39.5795193,111.4302725,7.447826086956522,9.355652173913043,0.86,3.8347826086956522,0.2465217391304348,0.014,0.008,0.145,10.0,0.5043346994734769,0.6687515697331231,68343.47826086957,True
2018-05-07,2018-05-07,0,6,39.5795193,111.4302725,7.473913043478261,9.337826086956522,0.86,3.9173913043478263,0.2482608695652174,0.014,0.008,0.145,10.0,0.5034588626518676,0.6737667475384672,68721.73913043478,True
2018-05-14,2018-06-10,27,6,39.5795193,111.4302725,7.5,9.32,0.86,4.0,0.25,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,False
2018-05-21,2018-06-10,20,6,39.5795193,111.4302725,7.6,7.74,0.86,3.0,0.3,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,False
2018-05-28,2018-06-10,13,6,39.5795193,111.4302725,7.5,8.1,0.86,2.8,0.28,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,False
2018-06-04,2018-06-04,0,6,39.5795193,111.4302725,7.44,7.7139999999999995,0.86,3.02,0.274,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,True
2018-06-11,2018-06-11,0,6,39.5795193,111.4302725,7.38,7.327999999999999,0.86,3.2399999999999998,0.268,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,True
2018-06-18,2018-06-18,0,6,39.5795193,111.4302725,7.32,6.942,0.86,3.46,0.262,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,True
2018-06-25,2018-06-25,0,6,39.5795193,111.4302725,7.26,6.556,0.86,3.6799999999999997,0.256,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,True
2018-07-02,2018-06-10,22,6,39.5795193,111.4302725,7.2,6.17,0.86,3.9,0.25,0.014,0.008,0.145,10.0,0.5025830258302583,0.6787819253438114,69100.0,False
2018-07-09,2018-07-09,0,6,39.5795193,111.4302725,7.241176470588235,6.351764705882353,0.86,3.8529411764705883,0.2529411764705882,0.014,0.008,0.145,10.0,0.531842847840243,0.6598532083795863,67047.05882352941,True
2018-07-16,2018-07-16,0,6,39.5795193,111.4302725,7.2823529411764705,6.533529411764706,0.86,3.8058823529411763,0.25588235294117645,0.014,0.008,0.145,10.0,0.5611026698502279,0.6409244914153611,64994.117647058825,True
2018-07-23,2018-07-23,0,6,39.5795193,111.4302725,7.3235294117647065,6.715294117647058,0.86,3.7588235294117647,0.25882352941176473,0.014,0.008,0.145,10.0,0.5903624918602127,0.6219957744511359,62941.17647058824,True
2018-07-30,2018-07-30,0,6,39.5795193,111.4302725,7.364705882352942,6.897058823529411,0.86,3.711764705882353,0.26176470588235295,0.014,0.008,0.145,10.0,0.6196223138701975,0.6030670574869107,60888.23529411765,True
2018-08-06,2018-08-06,0,6,39.5795193,111.4302725,7.405882352941177,7.078823529411764,0.86,3.664705882352941,0.2647058823529412,0.014,0.008,0.145,10.0,0.6488821358801823,0.5841383405226855,58835.29411764706,True
2018-08-13,2018-08-13,0,6,39.5795193,111.4302725,7.447058823529412,7.260588235294118,0.86,3.6176470588235294,0.2676470588235294,0.014,0.008,0.145,10.0,0.6781419578901671,0.5652096235584603,56782.35294117647,True
2018-08-20,2018-08-20,0,6,39.5795193,111.4302725,7.488235294117647,7.442352941176471,0.86,3.5705882352941174,0.27058823529411763,0.014,0.008,0.145,10.0,0.707401779900152,0.5462809065942351,54729.41176470588,True
2018-08-27,2018-08-27,0,6,39.5795193,111.4302725,7.529411764705882,7.624117647058823,0.86,3.523529411764706,0.27352941176470585,0.014,0.008,0.145,10.0,0.7366616019101367,0.52735218963001,52676.470588235294,True
2018-09-03,2018-09-03,0,6,39.5795193,111.4302725,7.570588235294118,7.805882352941176,0.86,3.476470588235294,0.27647058823529413,0.014,0.008,0.145,10.0,0.7659214239201215,0.5084234726657848,50623.529411764706,True
2018-09-10,2018-09-10,0,6,39.5795193,111.4302725,7.611764705882353,7.987647058823529,0.86,3.429411764705882,0.27941176470588236,0.014,0.008,0.145,10.0,0.7951812459301064,0.4894947557015596,48570.58823529412,True
2018-09-17,2018-09-17,0,6,39.5795193,111.4302725,7.652941176470589,8.169411764705883,0.86,3.3823529411764706,0.2823529411764706,0.014,0.008,0.145,10.0,0.8244410679400911,0.4705660387373344,46517.64705882353,True
2018-09-24,2018-09-24,0,6,39.5795193,111.4302725,7.694117647058824,8.351176470588236,0.86,3.335294117647059,0.2852941176470588,0.014,0.008,0.145,10.0,0.853700889950076,0.4516373217731092,44464.70588235294,True
2018-10-01,2018-10-01,0,6,39.5795193,111.4302725,7.735294117647059,8.532941176470588,0.86,3.288235294117647,0.28823529411764703,0.014,0.008,0.145,10.0,0.8829607119600608,0.43270860480888407,42411.76470588235,True
2018-10-08,2018-10-08,0,6,39.5795193,111.4302725,7.776470588235295,8.714705882352941,0.86,3.2411764705882353,0.29117647058823526,0.014,0.008,0.145,10.0,0.9122205339700455,0.41377988784465886,40358.82352941176,True
2018-10-15,2018-10-15,0,6,39.5795193,111.4302725,7.81764705882353,8.896470588235294,0.86,3.1941176470588237,0.29411764705882354,0.014,0.008,0.145,10.0,0.9414803559800304,0.39485117088043364,38305.882352941175,True
2018-10-22,2018-10-22,0,6,39.5795193,111.4302725,7.858823529411765,9.078235294117647,0.86,3.1470588235294117,0.29705882352941176,0.014,0.008,0.145,10.0,0.9707401779900152,0.3759224539162085,36252.94117647059,True
2018-10-29,2018-10-31,2,6,39.5795193,111.4302725,7.9,9.26,0.86,3.1,0.3,0.014,0.008,0.145,10.0,1.0,0.3569937369519833,34200.0,False
2018-11-05,2018-10-31,5,6,39.5795193,111.4302725,7.9,5.27,0.86,2.5,0.27,0.014,0.008,0.145,7.0,1.0,0.3569937369519833,34200.0,False
2018-11-12,2018-11-12,0,6,39.5795193,111.4302725,8.0,5.69,0.86,3.6,0.29,0.014,0.008,0.145,7.0,0.5595153243050606,0.5182815356489945,56700.0,False
2018-11-19,2018-11-19,0,6,39.5795193,111.4302725,8.0,6.5040000000000004,0.86,3.6,0.32999999999999996,0.014,0.008,0.145,7.6,0.48195039836934334,0.5671979354543186,52180.0,True
2018-11-26,2018-11-26,0,6,39.5795193,111.4302725,8.0,7.3180000000000005,0.86,3.6,0.37,0.014,0.008,0.145,8.2,0.4043854724336261,0.6161143352596428,47660.0,True
2018-12-03,2018-12-03,0,6,39.5795193,111.4302725,8.0,8.132,0.86,3.6,0.41,0.014,0.008,0.145,8.8,0.32682054649790887,0.6650307350649669,43140.0,True
2018-12-10,2018-12-10,0,6,39.5795193,111.4302725,8.0,8.946,0.86,3.6,0.44999999999999996,0.014,0.008,0.145,9.4,0.24925562056219164,0.713947134870291,38620.0,True
2018-12-17,2018-12-17,0,6,39.5795193,111.4302725,8.0,9.76,0.86,3.6,0.49,0.014,0.008,0.145,10.0,0.1716906946264744,0.7628635346756152,34100.0,False
2018-12-24,2018-12-25,1,6,39.5795193,111.4302725,8.3,9.96,0.86,3.3,0.51,0.014,0.008,0.145,10.0,0.1314623338257016,0.7336814621409922,28100.0,False
2018-12-17,2018-12-16,1,7,39.1393072,117.18897,8.3,10.7,0.86,4.5,0.23,0.014,0.008,0.145,10.0,-0.1361368496079829,1.113861386138614,135000.0,False
2018-12-24,2018-12-21,3,7,39.1393072,117.18897,8.0,10.8,0.86,4.3,0.31,0.014,0.008,0.145,10.0,-0.2488584474885844,1.249240121580547,82200.0,False
2018-01-29,2018-02-08,10,8,32.3252145,119.6991839,7.6,12.3,0.86,2.6,0.24,0.014,0.008,0.145,10.0,-0.4021479713603819,1.2415169660678642,124400.0,False
2018-02-05,2018-02-05,0,8,32.3252145,119.6991839,7.633333333333333,12.5,0.86,2.566666666666667,0.25333333333333335,0.014,0.008,0.145,10.0,-0.4021479713603819,1.2415169660678642,124400.0,True
2018-02-12,2018-02-12,0,8,32.3252145,119.6991839,7.666666666666667,12.700000000000001,0.86,2.533333333333333,0.26666666666666666,0.014,0.008,0.145,10.0,-0.4021479713603819,1.2415169660678642,124400.0,True
2018-02-19,2018-02-08,11,8,32.3252145,119.6991839,7.7,12.9,0.86,2.5,0.28,0.014,0.008,0.145,10.0,-0.4021479713603819,1.2415169660678642,124400.0,False
2018-02-26,2018-02-08,18,8,32.3252145,119.6991839,7.4,13.0,0.86,1.6,0.14,0.014,0.008,0.145,10.0,-0.4021479713603819,1.2415169660678642,124400.0,False
2018-03-05,2018-03-05,0,8,32.3252145,119.6991839,7.41,12.46,0.86,1.6300000000000001,0.137,0.014,0.008,0.145,10.0,-0.4045219007379136,1.2099107240065323,122140.0,True
2018-03-12,2018-03-12,0,8,32.3252145,119.6991839,7.42,11.92,0.86,1.6600000000000001,0.134,0.014,0.008,0.145,10.0,-0.4068958301154454,1.1783044819452004,119880.0,True
2018-03-19,2018-03-19,0,8,32.3252145,119.6991839,7.430000000000001,11.379999999999999,0.86,1.69,0.131,0.014,0.008,0.145,10.0,-0.4092697594929771,1.1466982398838685,117620.0,True
2018-03-26,2018-03-26,0,8,32.3252145,119.6991839,7.44,10.84,0.86,1.72,0.128,0.014,0.008,0.145,10.0,-0.41164368887050884,1.1150919978225367,115360.0,True
2018-04-02,2018-04-02,0,8,32.3252145,119.6991839,7.45,10.3,0.86,1.75,0.125,0.014,0.008,0.145,10.0,-0.4140176182480406,1.0834857557612048,113100.0,True
2018-04-09,2018-04-09,0,8,32.3252145,119.6991839,7.46,9.76,0.86,1.78,0.122,0.014,0.008,0.145,10.0,-0.41639154762557234,1.0518795136998729,110840.0,True
2018-04-16,2018-04-16,0,8,32.3252145,119.6991839,7.47,9.219999999999999,0.86,1.81,0.11900000000000001,0.014,0.008,0.145,10.0,-0.41876547700310407,1.020273271638541,108580.0,True
2018-04-23,2018-04-23,0,8,32.3252145,119.6991839,7.48,8.68,0.86,1.8399999999999999,0.116,0.014,0.008,0.145,10.0,-0.4211394063806358,0.9886670295772091,106320.0,True
2018-04-30,2018-04-30,0,8,32.3252145,119.6991839,7.49,8.14,0.86,1.8699999999999999,0.113,0.014,0.008,0.145,10.0,-0.4235133357581676,0.9570607875158773,104060.0,True
2018-05-07,2018-06-06,30,8,32.3252145,119.6991839,7.5,7.6,0.86,1.9,0.11,0.014,0.008,0.145,10.0,-0.4258872651356993,0.9254545454545454,101800.0,False
2018-05-14,2018-06-06,23,8,32.3252145,119.6991839,7.3,6.89,0.86,2.6,0.08,0.014,0.008,0.145,10.0,-0.4258872651356993,0.9254545454545454,101800.0,False
2018-05-21,2018-06-06,16,8,32.3252145,119.6991839,7.2,7.42,0.86,4.6,0.16,0.014,0.008,0.145,10.0,-0.4258872651356993,0.9254545454545454,101800.0,False
2018-05-28,2018-06-06,9,8,32.3252145,119.6991839,7.3,6.28,0.86,3.7,0.3,0.014,0.008,0.145,10.0,-0.4258872651356993,0.9254545454545454,101800.0,False
2018-06-04,2018-06-04,0,8,32.3252145,119.6991839,7.26,6.006,0.86,3.8600000000000003,0.31,0.014,0.008,0.145,9.4,-0.4258872651356993,0.9254545454545454,101800.0,True
2018-06-11,2018-06-11,0,8,32.3252145,119.6991839,7.22,5.732,0.86,4.0200000000000005,0.32,0.014,0.008,0.145,8.8,-0.4258872651356993,0.9254545454545454,101800.0,True
2018-06-18,2018-06-18,0,8,32.3252145,119.6991839,7.18,5.458,0.86,4.18,0.32999999999999996,0.014,0.008,0.145,8.2,-0.4258872651356993,0.9254545454545454,101800.0,True
2018-06-25,2018-06-25,0,8,32.3252145,119.6991839,7.14,5.184,0.86,4.34,0.33999999999999997,0.014,0.008,0.145,7.6,-0.4258872651356993,0.9254545454545454,101800.0,True
2018-07-02,2018-06-06,26,8,32.3252145,119.6991839,7.1,4.91,0.86,4.5,0.35,0.014,0.008,0.145,7.0,-0.4258872651356993,0.9254545454545454,101800.0,False
2018-07-09,2018-07-09,0,8,32.3252145,119.6991839,7.120833333333333,5.130416666666667,0.86,4.4,0.3408333333333333,0.014,0.008,0.145,7.125,-0.4258571092730649,0.926998803293984,100554.16666666667,True
2018-07-16,2018-07-16,0,8,32.3252145,119.6991839,7.141666666666667,5.350833333333333,0.86,4.3,0.33166666666666667,0.014,0.008,0.145,7.25,-0.42582695341043053,0.9285430611334226,99308.33333333333,True
2018-07-23,2018-07-23,0,8,32.3252145,119.6991839,7.1625,5.57125,0.86,4.2,0.3225,0.014,0.008,0.145,7.375,-0.42579679754779615,0.9300873189728611,98062.5,True
2018-07-30,2018-07-30,0,8,32.3252145,119.6991839,7.183333333333333,5.791666666666667,0.86,4.1,0.3133333333333333,0.014,0.008,0.145,7.5,-0.42576664168516176,0.9316315768122997,96816.66666666667,True
2018-08-06,2018-08-06,0,8,32.3252145,119.6991839,7.204166666666667,6.012083333333333,0.86,4.0,0.30416666666666664,0.014,0.008,0.145,7.625,-0.4257364858225274,0.9331758346517383,95570.83333333333,True
2018-08-13,2018-08-13,0,8,32.3252145,119.6991839,7.225,6.2325,0.86,3.9,0.295,0.014,0.008,0.145,7.75,-0.425706329959893,0.9347200924911767,94325.0,True
2018-08-20,2018-08-20,0,8,32.3252145,119.6991839,7.245833333333333,6.452916666666667,0.86,3.8,0.28583333333333333,0.014,0.008,0.145,7.875,-0.4256761740972586,0.9362643503306153,93079.16666666667,True
2018-08-27,2018-08-27,0,8,32.3252145,119.6991839,7.266666666666667,6.673333333333333,0.86,3.7,0.27666666666666667,0.014,0.008,0.145,8.0,-0.4256460182346242,0.9378086081700538,91833.33333333333,True
2018-09-03,2018-09-03,0,8,32.3252145,119.6991839,7.2875,6.89375,0.86,3.6,0.2675,0.014,0.008,0.145,8.125,-0.42561586237198984,0.9393528660094924,90587.5,True
2018-09-10,2018-09-10,0,8,32.3252145,119.6991839,7.308333333333333,7.114166666666666,0.86,3.5,0.2583333333333333,0.014,0.008,0.145,8.25,-0.42558570650935545,0.940897123848931,89341.66666666667,True
2018-09-17,2018-09-17,0,8,32.3252145,119.6991839,7.329166666666667,7.334583333333333,0.86,3.4,0.24916666666666665,0.014,0.008,0.145,8.375,-0.42555555064672107,0.9424413816883696,88095.83333333333,True
2018-09-24,2018-09-24,0,8,32.3252145,119.6991839,7.35,7.555,0.86,3.3,0.24,0.014,0.008,0.145,8.5,-0.4255253947840867,0.9439856395278081,86850.0,True
2018-10-01,2018-10-01,0,8,32.3252145,119.6991839,7.370833333333333,7.775416666666667,0.86,3.2,0.23083333333333333,0.014,0.008,0.145,8.625,-0.42549523892145225,0.9455298973672467,85604.16666666667,True
2018-10-08,2018-10-08,0,8,32.3252145,119.6991839,7.391666666666667,7.995833333333333,0.86,3.1,0.22166666666666668,0.014,0.008,0.145,8.75,-0.42546508305881786,0.9470741552066853,84358.33333333333,True
2018-10-15,2018-10-15,0,8,32.3252145,119.6991839,7.4125,8.216249999999999,0.86,3.0,0.2125,0.014,0.008,0.145,8.875,-0.4254349271961835,0.9486184130461238,83112.5,True
2018-10-22,2018-10-22,0,8,32.3252145,119.6991839,7.433333333333333,8.436666666666666,0.86,2.9,0.20333333333333334,0.014,0.008,0.145,9.0,-0.4254047713335491,0.9501626708855624,81866.66666666666,True
2018-10-29,2018-10-29,0,8,32.3252145,119.6991839,7.454166666666667,8.657083333333333,0.86,2.8,0.19416666666666668,0.014,0.008,0.145,9.125,-0.4253746154709147,0.951706928725001,80620.83333333333,True
2018-11-05,2018-11-05,0,8,32.3252145,119.6991839,7.475,8.8775,0.86,2.7,0.18500000000000003,0.014,0.008,0.145,9.25,-0.4253444596082803,0.9532511865644395,79375.0,True
2018-11-12,2018-11-12,0,8,32.3252145,119.6991839,7.495833333333333,9.097916666666666,0.86,2.6,0.17583333333333334,0.014,0.008,0.145,9.375,-0.42531430374564594,0.954795444403878,78129.16666666666,True
2018-11-19,2018-11-19,0,8,32.3252145,119.6991839,7.516666666666667,9.318333333333332,0.86,2.5,0.16666666666666669,0.014,0.008,0.145,9.5,-0.42528414788301155,0.9563397022433165,76883.33333333333,True
2018-11-26,2018-11-26,0,8,32.3252145,119.6991839,7.5375,9.53875,0.86,2.4,0.15750000000000003,0.014,0.008,0.145,9.625,-0.42525399202037717,0.9578839600827551,75637.5,True
2018-12-03,2018-12-03,0,8,32.3252145,119.6991839,7.558333333333333,9.759166666666665,0.86,2.3,0.14833333333333334,0.014,0.008,0.145,9.75,-0.4252238361577428,0.9594282179221937,74391.66666666666,True
2018-12-10,2018-12-10,0,8,32.3252145,119.6991839,7.579166666666667,9.979583333333332,0.86,2.2,0.1391666666666667,0.014,0.008,0.145,9.875,-0.4251936802951084,0.9609724757616322,73145.83333333333,True
2018-12-17,2018-12-18,1,8,32.3252145,119.6991839,7.6,10.2,0.86,2.1,0.13,0.014,0.008,0.145,10.0,-0.425163524432474,0.9625167336010708,71900.0,False
2018-12-24,2018-12-23,1,8,32.3252145,119.6991839,7.7,10.5,0.86,2.0,0.2,0.014,0.008,0.145,10.0,-0.2342857142857143,1.0055970149253732,107800.0,False
2018-10-29,2018-10-18,11,9,41.0538998,126.1257127,6.8,6.97,0.86,10.0,0.23,0.014,0.008,0.145,10.0,-0.6159695817490495,1.0811881188118813,54600.0,False
2018-11-05,2018-10-18,18,9,41.0538998,126.1257127,7.3,11.2,0.86,10.0,0.21,0.014,0.008,0.145,10.0,-0.6159695817490495,1.0811881188118813,54600.0,False
2018-11-12,2018-10-18,25,9,41.0538998,126.1257127,7.5,12.6,0.86,10.0,0.21,0.014,0.008,0.145,10.0,-0.6159695817490495,1.0811881188118813,54600.0,False
2017-07-24,2017-07-06,18,10,48.258915,134.6728087,7.1,12.1,0.86,5.5,0.17,0.014,0.008,0.145,10.0,0.1891891891891892,1.1079545454545454,78000.0,False
2017-07-31,2017-07-31,0,10,48.258915,134.6728087,7.101369863013698,12.073972602739726,0.86,5.476712328767123,0.1710958904109589,0.014,0.008,0.145,10.0,0.1859639264683217,1.1073188124542812,88745.20547945205,True
2017-08-07,2017-08-07,0,10,48.258915,134.6728087,7.102739726027397,12.047945205479452,0.86,5.453424657534247,0.17219178082191783,0.014,0.008,0.145,10.0,0.18273866374745418,1.1066830794540168,99490.4109589041,True
2017-08-14,2017-08-14,0,10,48.258915,134.6728087,7.104109589041095,12.021917808219177,0.86,5.4301369863013695,0.17328767123287672,0.014,0.008,0.145,10.0,0.17951340102658667,1.1060473464537526,110235.61643835617,True
2017-08-21,2017-08-21,0,10,48.258915,134.6728087,7.105479452054794,11.995890410958904,0.86,5.406849315068493,0.17438356164383562,0.014,0.008,0.145,10.0,0.17628813830571913,1.1054116134534884,120980.8219178082,True
2017-08-28,2017-08-28,0,10,48.258915,134.6728087,7.106849315068493,11.96986301369863,0.86,5.383561643835616,0.17547945205479454,0.014,0.008,0.145,10.0,0.17306287558485162,1.104775880453224,131726.02739726027,True
2017-09-04,2017-09-04,0,10,48.258915,134.6728087,7.108219178082192,11.943835616438356,0.86,5.36027397260274,0.17657534246575343,0.014,0.008,0.145,10.0,0.1698376128639841,1.1041401474529597,142471.23287671234,True
2017-09-11,2017-09-11,0,10,48.258915,134.6728087,7.10958904109589,11.917808219178081,0.86,5.336986301369863,0.17767123287671233,0.014,0.008,0.145,10.0,0.1666123501431166,1.1035044144526955,153216.43835616438,True
2017-09-18,2017-09-18,0,10,48.258915,134.6728087,7.110958904109589,11.891780821917807,0.86,5.313698630136987,0.17876712328767125,0.014,0.008,0.145,10.0,0.16338708742224908,1.1028686814524313,163961.6438356164,True
2017-09-25,2017-09-25,0,10,48.258915,134.6728087,7.112328767123287,11.865753424657534,0.86,5.2904109589041095,0.17986301369863014,0.014,0.008,0.145,10.0,0.16016182470138157,1.102232948452167,174706.84931506848,True
2017-10-02,2017-10-02,0,10,48.258915,134.6728087,7.1136986301369864,11.83972602739726,0.86,5.267123287671233,0.18095890410958906,0.014,0.008,0.145,10.0,0.15693656198051403,1.1015972154519027,185452.05479452055,True
2017-10-09,2017-10-09,0,10,48.258915,134.6728087,7.115068493150685,11.813698630136987,0.86,5.243835616438356,0.18205479452054796,0.014,0.008,0.145,10.0,0.15371129925964652,1.1009614824516385,196197.26027397258,True
2017-10-16,2017-10-16,0,10,48.258915,134.6728087,7.116438356164383,11.787671232876711,0.86,5.220547945205479,0.18315068493150685,0.014,0.008,0.145,10.0,0.150486036538779,1.100325749451374,206942.46575342465,True
2017-10-23,2017-10-23,0,10,48.258915,134.6728087,7.117808219178082,11.761643835616438,0.86,5.197260273972603,0.18424657534246577,0.014,0.008,0.145,10.0,0.1472607738179115,1.0996900164511099,217687.67123287672,True
2017-10-30,2017-10-30,0,10,48.258915,134.6728087,7.11917808219178,11.735616438356164,0.86,5.173972602739726,0.18534246575342467,0.014,0.008,0.145,10.0,0.144035511097044,1.0990542834508457,228432.87671232875,True
2017-11-06,2017-11-06,0,10,48.258915,134.6728087,7.120547945205479,11.70958904109589,0.86,5.1506849315068495,0.18643835616438356,0.014,0.008,0.145,10.0,0.14081024837617648,1.0984185504505812,239178.08219178082,True
2017-11-13,2017-11-13,0,10,48.258915,134.6728087,7.121917808219178,11.683561643835617,0.86,5.127397260273972,0.18753424657534248,0.014,0.008,0.145,10.0,0.13758498565530897,1.097782817450317,249923.28767123286,True
